day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:007923,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,SDC-1450 | item:021081
0,123.456687,59135.16,2755.0,1605.0,10.34865,546.96,7.84,2461.95309,6.26052,3.14244,19.90212,3.25815,635.04,1.098636,0.104748,0.065163,10.109806,0.156716,3.25815,3205.0,1930.0,14.355,651.63,983400.0
1,123.054206,57747.294,2732.0,1582.0,10.16626,542.084,7.656,2239.894576,6.223168,3.114426,19.724698,3.21146,625.296,1.08743,0.103814,0.064229,10.075255,0.154848,3.21146,3182.0,1907.0,14.102,642.292,983399.67816
2,122.616726,56238.744,2707.0,1557.0,9.96801,536.784,7.456,1998.526626,6.182568,3.083976,19.531848,3.16071,544.096,1.07525,0.102799,0.063214,10.0377,0.152818,3.16071,3157.0,1882.0,13.827,632.142,983399.291952
3,122.179247,54730.194,2682.0,1532.0,9.76976,531.484,7.256,1757.158676,6.141968,3.053526,19.338998,3.10996,618.8,1.06307,0.101784,0.062199,10.000145,0.150788,3.10996,3132.0,1857.0,13.552,621.992,983398.89287
4,121.741767,53221.644,2657.0,1507.0,9.57151,526.184,7.056,1695.790726,6.101368,3.023076,19.146148,3.05921,618.8,1.05089,0.100769,0.061184,9.96259,0.148758,3.05921,3107.0,1832.0,13.277,611.842,983398.491214
5,121.304288,51713.094,2632.0,1482.0,9.37326,520.884,6.856,1454.422776,6.060768,2.992626,18.953298,3.00846,618.8,1.03871,0.099754,0.060169,9.925035,0.146728,3.00846,3082.0,1807.0,13.002,601.692,983398.089043
6,120.89983,50318.411768,2608.88704,1458.88704,9.189974,515.984052,6.671096,1231.273665,6.023233,2.964474,18.775005,2.961541,624.929106,1.02745,0.098816,0.059231,9.890315,0.144852,2.961541,3058.88704,1783.88704,12.747757,592.308138,983397.686769
7,120.538952,49074.003321,2588.264448,1438.264448,9.026437,511.612063,6.506116,1032.168355,5.989741,2.939356,18.615922,2.919677,557.946927,1.017402,0.097979,0.058394,9.859336,0.145207,2.919677,3038.264448,1763.264448,12.520909,583.935366,983397.284474
8,120.134292,47678.623632,2565.13993,1415.13993,8.84306,506.709665,6.321119,889.547651,5.952187,2.91119,18.437539,2.872734,549.82067,1.006136,0.09704,0.057455,9.824598,0.143329,2.872734,3015.13993,1740.13993,12.266539,574.546811,983396.882175
9,119.696812,46170.073632,2540.13993,1390.13993,8.64481,501.409665,6.121119,693.176821,5.911587,2.88074,18.244689,2.821984,543.691564,0.993956,0.096025,0.05644,9.787043,0.141299,2.821984,2990.13993,1715.13993,11.991539,564.396811,983396.479875
10,119.259333,44661.523632,2515.13993,1365.13993,8.44656,496.109665,6.121119,495.008871,5.870987,2.85029,18.051839,2.771234,537.6,0.981776,0.09501,0.055425,9.749488,0.139269,2.771234,2965.13993,1690.13993,11.716539,554.246811,983396.077575
11,118.821854,43152.973632,2490.13993,1340.13993,8.24831,490.809665,5.921119,298.640345,5.830387,2.81984,17.858989,2.720484,618.8,0.969596,0.093995,0.05441,9.711933,0.137239,2.720484,2940.13993,1665.13993,11.441539,544.096811,983395.675275
12,118.384374,41644.423632,2465.13993,1315.13993,8.05006,485.509665,5.721119,102.27228,5.789787,2.78939,17.820419,2.669734,537.6,0.957416,0.09298,0.053395,9.674378,0.135209,2.669734,2940.13993,1640.13993,11.166539,533.946811,983395.272975
13,118.117574,41751.261694,2449.893469,1299.893469,7.929155,482.277415,5.599148,0.0,5.752252,2.761239,17.642126,2.622815,624.928977,0.946156,0.092041,0.052456,9.639658,0.133333,2.622815,2917.02693,1617.02693,10.912296,524.562933,983394.870675
14,118.117574,41751.261694,2449.893469,1324.893469,7.929155,482.277415,5.783148,0.0,5.718761,2.73612,17.483043,2.580951,557.946772,0.936108,0.091204,0.052553,9.608679,0.131658,2.580951,2896.40433,1596.40433,10.960448,516.190158,983394.468375
15,118.117574,44938.892062,2449.893469,1324.893469,7.929155,486.517415,5.783148,0.0,5.681206,2.738405,17.30466,2.534008,557.909354,0.924842,0.090265,0.051614,9.573941,0.13181,2.534008,2873.27981,1573.27981,10.981078,506.801603,983394.066075
16,117.709787,43532.731945,2426.590295,1301.590295,7.744361,481.577143,5.596722,0.0,5.640606,2.707955,17.11181,2.483258,543.691559,0.912662,0.08925,0.051614,9.536386,0.13181,2.534008,2848.27981,1548.27981,10.706078,496.651603,983393.663775
17,117.628225,43251.481886,2421.929361,1296.929361,7.7074,480.589025,5.559435,0.0,5.600006,2.732315,17.11181,2.432508,537.6,0.900482,0.088235,0.050599,9.498831,0.12978,2.534008,2823.27981,1523.27981,10.431078,486.501603,983393.261475
18,117.546662,42970.231834,2417.268428,1292.268428,7.992576,479.600907,5.522147,0.0,5.559406,2.701865,16.91896,2.381758,537.6,0.888302,0.08722,0.049584,9.461276,0.12775,2.483258,2798.27981,1498.27981,10.156078,476.351603,983392.859175
19,117.546662,42970.231834,2417.268428,1292.268428,8.174966,479.600907,5.522147,0.0,5.518806,2.671415,16.72611,2.331008,537.6,0.876122,0.086205,0.049584,9.423721,0.12572,2.432508,2773.27981,1493.27981,9.881078,466.201603,983392.456875
20,117.546662,42970.231834,2417.268428,1292.268428,8.174966,479.600907,5.522147,0.0,5.481271,2.643263,16.547817,2.284089,543.728976,0.864861,0.085267,0.048646,9.389001,0.123844,2.385589,2750.16681,1470.16681,9.901835,456.817725,983392.054575
21,117.301975,45845.300032,2403.285627,1278.285627,8.064082,476.636553,5.410285,0.0,5.44778,2.618145,16.388734,2.242225,557.946772,0.854814,0.084429,0.047808,9.358021,0.122169,2.385589,2729.54421,1449.54421,9.674986,448.444949,983391.652275
22,117.220412,45564.049973,2398.624693,1273.624693,8.027121,475.648435,5.759423,0.0,5.410226,2.589979,16.210351,2.195282,624.891559,0.843548,0.083491,0.046869,9.323284,0.120291,2.385565,2706.41969,1426.41969,9.420617,439.056394,983391.249975
