scope,node_id,item_id,uom,safety_time_days,planned_avg_daily_demand_qty,observed_avg_daily_flow_qty,stock_equiv_safety_time_qty,explicit_safety_stock_qty,effective_reference_stock_qty,soft_simulated_target_qty,soft_safety_factor,served_avg_daily_qty
finished_good,C-XXXXX,item:268091,UN,0.0,1900.0,9798.471233,0.0,0.0,0.0,0.0,0.75,9798.471233
finished_good,C-XXXXX,item:268967,UN,0.0,2562.857143,4317.769863,0.0,0.0,0.0,0.0,0.75,4317.769863
finished_good,DC-1920,item:268091,UN,20.0,1900.0,0.0,38000.0,0.0,38000.0,28500.0,0.75,0.0
finished_good,DC-1920,item:268967,UN,25.0,2562.857143,0.0,64071.428575,0.0,64071.428575,48053.571431,0.75,0.0
input_material,M-1430,item:038005,KG,20.0,2694.873104,76.490097,53897.46208,0.0,53897.46208,40423.09656,0.75,0.0
input_material,M-1430,item:042342,UN,5.0,9292668.0,263759.015014,46463340.0,0.0,46463340.0,34847505.0,0.75,0.0
semi_finished_or_output,M-1430,item:268967,UN,0.0,2562.857143,4371.068493,0.0,0.0,0.0,0.0,0.75,0.0
input_material,M-1430,item:333362,UN,10.0,154000.0,4371.068493,1540000.0,0.0,1540000.0,1155000.0,0.75,0.0
input_material,M-1430,item:344135,UN,10.0,154000.0,4371.068493,1540000.0,0.0,1540000.0,1155000.0,0.75,0.0
input_material,M-1430,item:708073,KG,10.0,1221.22,34.662573,12212.2,0.0,12212.2,9159.15,0.75,0.0
input_material,M-1430,item:730384,M,10.0,32648.0,926.666521,326480.0,0.0,326480.0,244860.0,0.75,0.0
input_material,M-1430,item:734545,UN,10.0,1232.0,34.968548,12320.0,0.0,12320.0,9240.0,0.75,0.0
input_material,M-1430,item:773474,G,20.0,1486826.572,42201.43366,29736531.44,0.0,29736531.44,22302398.58,0.75,0.0
input_material,M-1810,item:001757,KG,20.0,330.5652,16.120046,6611.304,0.0,6611.304,4958.478,0.75,0.0
input_material,M-1810,item:001848,KG,20.0,247.9239,12.090035,4958.478,0.0,4958.478,3718.8585,0.75,0.0
input_material,M-1810,item:001893,KG,15.0,1570.1847,76.570221,23552.7705,0.0,23552.7705,17664.577875,0.75,0.0
input_material,M-1810,item:002612,KG,20.0,413.2065,20.150058,8264.13,0.0,8264.13,6198.0975,0.75,0.0
input_material,M-1810,item:007923,KG,15.0,661.1304,32.240093,9916.956,0.0,9916.956,7437.717,0.75,0.0
