day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,40.0,0.0,40.0,0.0,40.0,558.5439,1067772.4675,42324.1876,269.8735,42.6193,1026.84,0.0,0.0
1,47.5,0.0,87.5,64.96,82.0,264.6474,1065862.2082,42260.7715,180.8992,73.8033,2414.706,0.0,0.0
2,52.5,0.0,140.0,20.0,93.2,311.7661,1063715.158,42191.8353,228.5825,88.7503,3017.1,0.0,906.156
3,60.0,0.0,200.0,178.904,94.64,316.219,1061723.9861,42122.9042,231.4983,88.9505,3017.1,0.0,2414.706
4,55.0,0.0,255.0,149.2,94.928,1388.3496,1059658.1049,42053.97,740.5538,99.7029,3017.1,1026.84,2896.416
5,50.0,43.0,262.0,174.2,94.9856,2758.2361,1057592.2604,41985.0372,1373.5353,112.8582,3017.1,2414.706,1990.26
6,45.0,43.0,264.0,199.2,91.223,3366.9116,1055688.4172,41921.3054,1665.8923,117.4312,3017.1,3017.1,367.8422
7,40.0,50.0,254.0,230.002,86.2446,3240.2531,1054124.1154,41865.5191,1540.0428,90.6511,1639.1929,3017.1,0.0
8,47.5,25.0,276.5,215.166,91.2489,3238.1743,1052382.1007,41805.8366,1486.8304,80.1711,119.4403,3017.1,0.0
9,52.5,75.0,254.0,168.7356,95.0,1770.8302,1051868.6058,41802.2426,809.1107,91.6714,200.0,3017.1,19.4403
10,60.0,96.2259,217.7741,273.3569,95.0,1722.9304,1051486.4063,41797.6543,775.7837,94.3123,200.0,3017.1,119.4403
11,55.0,0.0,272.7741,131.2,95.0,1779.0744,1049624.2246,41736.868,807.7761,96.3475,200.0,1639.1929,192.4981
12,50.0,66.2452,256.5289,179.1639,95.0,1844.697,1046158.3864,41611.5982,829.1582,110.887,200.0,119.4403,173.0578
13,45.0,25.0,276.5289,1181.1645,91.226,1825.2068,1043979.1124,41536.8492,826.5516,122.3599,200.0,200.0,65.5098
14,40.0,23.1245,293.4044,260.5089,86.2452,644.6722,1042250.6737,41475.2088,320.8285,113.6934,1165.3734,200.0,0.0
15,47.5,48.1245,292.7799,357.743,91.249,432.4659,1040616.72,41422.5253,269.3305,105.6201,2453.2513,200.0,0.0
16,52.5,50.0,295.2799,251.5563,95.0,423.4387,1038741.3374,41359.981,295.4188,96.1401,3017.1,200.0,904.203
17,60.0,68.7356,286.5443,3290.5555,95.0,341.6952,1039967.9619,41419.7457,249.1766,89.2441,3017.1,200.0,2412.753
18,55.0,45.6226,295.9217,218.3057,95.0,1355.6816,1038096.8366,41356.7396,722.0332,99.452,3020.4984,1165.3734,2903.9298
19,50.0,73.113,272.8087,141.6401,95.0,2744.3098,1036020.8051,41290.2385,1370.5014,113.5413,3030.6484,2453.2513,1999.7267
20,45.0,25.0,292.8087,176.4862,91.226,3307.5657,1034171.5939,41226.5188,1630.6535,117.7523,3037.4,3017.1,379.9437
21,40.0,0.0,332.8087,346.338,86.2452,3331.9119,1032681.9692,41170.7369,1609.6729,92.6167,1668.9625,3017.1,11.0051
22,47.5,73.1245,307.1841,253.8002,91.249,3216.6887,1030955.3481,41110.7012,1473.8538,80.8708,139.7404,3020.4984,16.9952
23,52.5,73.1245,286.5596,176.5197,95.0,1728.6437,1030507.2478,41106.3161,778.6764,92.2054,220.3,3030.6484,33.0371
24,60.0,0.0,346.5596,170.0052,74.8309,513.8655,1032784.1783,41201.1092,215.5629,77.8084,220.3,3037.4,82.5489
25,55.0,73.113,328.4466,248.4537,74.6609,507.2162,1033716.7639,41242.063,206.0073,81.6327,213.5968,1668.9625,111.4817
26,50.0,87.4827,290.9639,296.0836,88.6422,1468.12,1031196.4253,41148.1445,651.4415,104.4412,196.2438,139.7404,86.5289
27,45.0,0.0,335.9639,313.0336,72.7739,748.7747,1030585.3173,41123.2869,333.2859,81.8169,102.1189,220.3,32.7549
28,40.0,27.9554,348.0085,308.4716,79.6054,1158.2018,1028879.8144,41057.2781,519.0541,67.582,74.0001,220.3,0.0
29,47.5,29.6609,365.8476,58.7381,68.1245,272.3082,1028786.5143,41059.3806,102.43,34.2894,20.2491,213.5968,0.0
