day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,44.0,44.0,0.0,0.0,44.0,585.271,37031.8896,1180.145,61.5312,44.949,1039.9344,0.0,0.0
1,44.0,44.0,0.0,77.952,44.0,219.7729,35202.3668,1118.7239,109.8942,71.412,2551.8635,0.0,0.0
2,44.0,44.0,0.0,0.0,44.0,213.1751,33173.6938,1052.6317,146.1142,89.4803,3465.8152,0.0,732.371
3,48.0,48.0,0.0,143.5161,46.696,226.1034,31160.4771,982.5186,147.9266,91.3919,3499.8359,0.0,2448.2683
4,52.0,52.0,0.0,91.7388,48.5392,1298.3536,29050.538,914.6402,182.3175,102.9441,3499.8359,1039.9344,3158.2519
5,56.0,56.0,0.0,337.1491,50.0,2819.1394,27166.3132,846.2082,231.002,115.5267,3499.8359,2551.8635,2356.3064
6,56.0,56.0,0.0,326.5936,50.0,3757.9952,25246.629,783.3114,261.6829,124.9153,3499.8359,3465.8152,640.4091
7,56.0,56.0,0.0,292.9172,50.0,3719.6606,23365.6237,718.1381,216.4905,106.8845,2411.0449,3499.8359,6.6373
8,52.0,52.0,0.0,254.6519,49.492,3647.3831,21558.8214,659.0388,146.0186,87.5954,706.1901,3499.8359,0.0
9,48.0,48.0,0.0,119.5009,47.4984,2398.2686,21012.0111,652.2511,85.4194,79.2218,150.0,3499.8359,21.336
10,44.0,44.0,0.0,205.1658,44.9917,1642.9919,21454.9138,669.5157,62.7724,94.4338,200.0,3499.8359,118.4346
11,44.0,40.576,3.424,2250.5213,44.1983,1703.6375,22720.9842,708.4966,63.6561,90.1632,200.0,2411.0449,179.476
12,44.0,24.0,23.424,224.5532,44.0397,1923.8452,19930.8684,608.0556,70.3513,103.9375,200.0,706.1901,166.2162
13,48.0,30.0592,41.3648,5488.9488,46.6999,2057.6477,21599.4625,697.7658,73.8431,113.3058,200.0,150.0,109.616
14,52.0,0.0,93.3648,1178.7003,48.54,1731.4587,19355.4417,630.9711,78.5477,104.1824,543.2546,200.0,69.8452
15,56.0,49.492,99.8728,3674.9188,50.0,531.7355,20751.0352,688.9883,103.1845,100.1243,2104.6138,200.0,44.8452
16,56.0,50.0,105.8728,1379.2003,50.0,335.0307,20047.1069,676.9657,150.1696,111.0875,3436.2771,200.0,426.249
17,56.0,25.0,136.8728,840.5764,50.0,368.1716,18796.4138,616.0027,156.4099,110.2567,3544.6811,200.0,2042.763
18,52.0,72.4984,116.3744,5425.4308,49.492,791.0375,22039.6563,732.829,169.281,107.2823,3522.3183,543.2546,3350.719
19,48.0,122.9797,41.3947,273.0392,47.4984,2339.2193,20235.2318,675.4241,217.062,115.9345,3512.6231,2104.6138,2882.7702
20,44.0,62.8103,22.5844,1609.3655,44.9917,3656.5135,19986.4435,676.1535,259.3512,125.6742,3520.1359,3436.2771,933.8343
21,44.0,50.8896,15.6948,403.6461,44.1983,3672.9366,18559.6621,630.0495,218.7028,111.2724,2499.9559,3544.6811,20.7567
22,44.0,49.0,10.6948,1489.3219,44.0397,3664.942,18084.3463,613.8162,147.948,92.1764,724.6129,3522.3183,17.251
23,48.0,26.0,32.6948,1094.3319,46.6999,2580.5223,18202.1312,619.2991,92.2401,84.206,170.3,3512.6231,41.0732
24,52.0,53.0,31.6948,836.2567,48.54,2015.2432,18599.0182,619.5605,74.0697,79.0027,170.3,3520.1359,103.8704
25,56.0,69.5448,18.15,624.6668,50.0,1999.9211,17756.0771,574.6301,72.7217,88.045,180.566,2499.9559,137.8196
26,56.0,41.2892,32.8608,4511.0857,50.0,2034.8468,19017.5418,618.5025,73.2749,104.7383,195.416,724.6129,106.7203
27,56.0,47.658,41.2028,1785.2809,50.0,2120.869,16906.4978,556.6968,76.7155,114.3108,200.0,170.3,49.6051
28,52.0,71.4984,21.7044,3156.627,49.492,1008.861,17291.1584,597.4708,80.1379,108.0116,1183.7503,170.3,42.8848
29,48.0,16.58,53.1244,492.2555,47.4984,317.8537,15909.6676,541.6411,117.1795,108.2559,2673.6568,180.566,50.0
