day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty
0,44.0,44.0,0.0,0.0,44.0,585.271,37007.8896,1179.185,61.5312,44.949,1039.9344,0.0,0.0
1,44.0,44.0,0.0,77.952,44.0,219.7729,35155.9668,1116.8679,109.8942,71.412,2551.8635,0.0,0.0
2,44.0,44.0,0.0,0.0,44.0,213.1751,33106.8138,1049.9565,146.1142,89.4803,3465.8152,0.0,732.371
3,48.0,48.0,0.0,143.5161,46.696,226.1034,31071.9011,978.9755,147.9266,91.3919,3499.8359,0.0,2448.2683
4,52.0,52.0,0.0,91.7388,48.5392,1276.2384,28982.6532,911.9248,182.068,105.6667,3520.5271,1039.9344,3158.2519
5,56.0,56.0,0.0,337.1491,50.0,2819.1394,27098.4284,843.4928,232.8866,128.8424,3546.9511,2551.8635,2356.3064
6,56.0,56.0,0.0,326.5936,50.0,3757.9952,25178.7442,780.5961,263.6829,139.0463,3549.8359,3465.8152,662.5243
7,56.0,56.0,0.0,292.9172,50.0,3719.6606,23297.7389,715.4227,218.4905,121.0155,2461.0449,3499.8359,53.7525
8,52.0,52.0,0.0,232.5367,49.492,3657.7287,21468.8214,655.4388,148.5225,103.1883,756.1901,3520.5271,51.424
9,48.0,48.0,0.0,200.7009,47.4984,2421.8262,21003.2111,648.6544,88.5667,96.6818,200.0,3546.9511,60.9904
10,44.0,44.0,0.0,205.1658,44.9917,1600.1071,21513.9986,668.6343,60.6838,88.3737,200.0,3549.8359,124.5314
11,44.0,21.096,22.904,310.9414,44.1983,1728.6375,20859.9691,637.6404,64.8737,93.696,200.0,2461.0449,160.5728
12,44.0,0.0,66.904,239.2824,44.0397,1946.8516,18110.576,538.5696,71.4724,107.4503,200.0,756.1901,122.313
13,48.0,25.0,89.904,5602.6308,46.6999,2107.1397,19873.4194,628.7241,76.2465,117.0835,200.0,200.0,40.7128
14,52.0,73.5392,68.3648,1294.4951,48.54,1748.6583,17629.4546,561.9316,79.3732,101.0716,543.2546,200.0,25.942
15,56.0,25.0,99.3648,3802.9419,50.0,461.7387,19222.56,619.9405,99.7884,96.1415,2104.6138,200.0,25.942
16,56.0,25.0,130.3648,281.3447,50.0,402.1024,17353.7044,558.2655,153.4097,108.4754,3436.2771,200.0,432.3458
17,56.0,113.2916,73.0732,1054.844,50.0,270.6783,16301.4806,499.0571,151.8886,107.4559,3549.8359,200.0,2068.705
18,52.0,80.8912,44.182,4708.5019,49.492,675.2979,18910.141,610.9661,164.8764,111.3645,3552.4731,543.2546,3376.661
19,48.0,92.182,0.0,1701.3405,47.4984,2344.3741,18534.6607,604.6269,219.3059,127.5112,3562.6231,2104.6138,2908.7122
20,44.0,30.85,13.15,1933.8072,44.9917,3632.0215,18641.7664,620.3302,260.1656,139.627,3570.1359,3436.2771,959.2683
21,44.0,8.1453,49.0047,770.794,44.1983,3749.9302,17528.0385,568.785,224.4312,126.5018,2549.9559,3549.8359,43.6891
22,44.0,25.0,68.0047,2233.5004,44.0397,3719.4423,17771.5556,574.8266,152.588,107.4434,774.6129,3552.4731,35.6831
23,48.0,106.8499,9.1548,1430.8227,46.6999,2530.3381,18220.1656,604.4541,91.8113,98.2685,220.3,3562.6231,56.2052
24,52.0,53.0,8.1548,514.3646,48.54,1927.0052,18408.3985,599.1858,71.798,92.443,220.3,3570.1359,117.5424
25,56.0,11.342,52.8128,241.096,50.0,2017.0074,17248.0031,555.7372,74.8388,99.6408,212.6812,2549.9559,151.4916
26,56.0,25.0,83.8128,1884.2639,50.0,2039.3472,15919.4349,507.307,73.7845,110.077,202.5312,774.6129,120.3923
27,56.0,50.0,89.8128,378.8994,50.0,2173.1275,12372.4089,388.062,79.2528,118.1162,200.0,220.3,45.3923
28,52.0,45.2399,96.5729,3817.2089,49.492,1101.0913,13376.6795,432.3588,84.6106,112.2166,1183.7503,220.3,13.672
29,48.0,0.0,144.5729,3090.8398,47.4984,349.9689,14585.353,496.3756,118.7365,109.5113,2673.6568,212.6812,13.672
