day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:007923,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,SDC-1450 | item:021081
0,123.736673,60100.632,2771.0,1621.0,10.47553,550.352,7.968,4788.740128,6.26052,3.14244,19.90212,3.25815,635.04,1.098636,0.104748,0.065163,10.109806,0.156716,3.25815,3205.0,1930.0,14.355,1301.23,983400.0
1,123.656177,59823.0588,2766.4,1616.4,10.439052,549.3768,7.9312,4744.328425,6.223168,3.114426,19.724698,3.21146,560.336,1.08743,0.103814,0.064229,10.075255,0.154848,3.21146,3182.0,1907.0,14.102,1291.892,983399.930949
2,123.566582,59514.10776,2761.28,1611.28,10.39845,548.29136,7.89024,4694.896269,6.182568,3.083976,19.531848,3.16071,618.8,1.07525,0.102799,0.063214,10.0377,0.152818,3.16071,3157.0,1882.0,13.827,1281.742,983399.782491
3,123.464666,59162.675952,2755.456,1605.456,10.352266,547.056672,7.843648,4638.667191,6.141968,3.053526,19.338998,3.10996,618.8,1.06307,0.101784,0.062199,10.000145,0.150788,3.10996,3132.0,1857.0,13.552,1271.592,983399.559458
4,123.367287,58826.88479,2749.8912,1599.8912,10.308137,545.876934,7.79913,4584.940617,6.101368,3.023076,19.146148,3.05921,618.8,1.05089,0.100769,0.061184,9.96259,0.148758,3.05921,3107.0,1832.0,13.277,1261.442,983399.265578
5,123.277814,58518.358558,2744.77824,1594.77824,10.267591,544.792987,7.758226,4579.988133,6.060768,2.992626,18.953298,3.00846,618.8,1.03871,0.099754,0.060169,9.925035,0.146728,3.00846,3082.0,1807.0,13.002,1251.292,983398.920243
6,123.196923,58239.422112,2740.155648,1590.155648,10.230934,543.812997,7.721245,4535.35831,6.023233,2.964474,18.775005,2.961541,543.729106,1.02745,0.098816,0.059231,9.890315,0.144852,2.961541,3058.88704,1783.88704,12.747757,1241.908138,983398.54542
7,123.124747,57990.540422,2736.03113,1586.03113,10.198227,542.938599,7.688249,4534.15612,5.989741,2.939356,18.615922,2.919677,633.017821,1.017402,0.097979,0.058394,9.859336,0.143177,2.919677,3038.264448,1763.264448,12.520909,1233.535366,983398.159866
8,123.043815,57711.464484,2731.406226,1581.406226,10.161551,541.95812,7.65125,4489.50398,5.952187,2.91119,18.437539,2.882884,557.909385,1.006136,0.09704,0.057455,9.824598,0.141299,2.872734,3015.13993,1740.13993,12.266539,1224.146811,983397.778077
9,122.954132,57402.212897,2726.281245,1576.281245,10.12091,540.871624,7.61025,4440.023736,5.911587,2.88074,18.244689,2.832134,543.691564,0.993956,0.096025,0.05644,9.787043,0.139269,2.821984,2990.13993,1715.13993,11.991539,1213.996811,983397.39356
10,122.8522,57050.720979,2720.456249,1570.456249,10.074718,539.636725,7.56365,4383.785041,5.870987,2.85029,18.051839,2.781384,537.6,0.981776,0.09501,0.055425,9.749488,0.137239,2.771234,2965.13993,1690.13993,11.716539,1203.846811,983396.996931
11,122.754817,56714.917796,2714.89125,1564.89125,10.030588,538.456945,7.51913,4383.783117,5.830387,2.81984,17.858989,2.730634,537.6,0.969596,0.093995,0.05441,9.711933,0.135209,2.720484,2940.13993,1665.13993,11.441539,1193.696811,983396.595765
12,122.665343,56406.389159,2709.77825,1559.77825,9.990042,537.372989,7.478226,4334.418545,5.830387,2.78939,17.666139,2.679884,618.8,0.957416,0.09298,0.053395,9.674378,0.133179,2.669734,2915.13993,1640.13993,11.166539,1183.546811,983396.193691
13,122.584452,56127.452232,2705.15565,1555.15565,9.953384,536.392998,7.441245,4289.788646,5.792852,2.782554,17.487846,2.632965,543.728977,0.946156,0.092041,0.052456,9.639658,0.131303,2.622815,2892.02693,1617.02693,10.912296,1174.162933,983395.791437
14,122.512276,55878.570446,2701.03113,1551.03113,9.920677,535.5186,7.408249,4249.967569,5.759361,2.757435,17.452958,2.591101,557.946772,0.936108,0.092138,0.051619,9.608679,0.129628,2.580951,2871.40433,1596.40433,10.685448,1165.790158,983395.389146
15,122.431344,55779.494489,2696.406226,1546.406226,9.884001,535.38612,7.37125,4254.679612,5.721806,2.750585,17.274576,2.544158,549.820536,0.924842,0.091199,0.05068,9.573941,0.128887,2.580698,2848.27981,1573.27981,10.431078,1156.401603,983394.986848
